id,carLicensePlate,users,offerId,startPlace.latitude,startPlace.longitude,endPlace.latitude,endPlace.longitude,startDate,endDate,suggestedEndPlaces,kmTraveled,status,priceBalance,depositBalance,rewardBalance,startedBy,score,finishedBy,checkedBy,seats,rentForTime,totalPrice,observations
a71a5384-e7e4-4afd-9b10-9ebbfe97e45c,1D4RE3GG0BC077159,"[{""userId"":""Fairfax"",""passengers"":2},{""userId"":""Isidoro"",""passengers"":2},{""userId"":""Denny"",""passengers"":1}]",a629985f-2e07-4f6b-97f2-449bc194be9a,49.6197452,18.4728742,60.3891548,24.8224067,1562975350,1563022150,[],63.82,2,0,116.52,0,"[{""coordinate"":{""latitude"":44.9279556,""longitude"":13.8716558},""moment"":1564538332,""user"":null},{""coordinate"":{""latitude"":-32.4084888,""longitude"":-63.2596263},""moment"":1564538335,""user"":null},{""coordinate"":{""latitude"":31.739255,""longitude"":130.670516},""moment"":1564538356,""user"":null}]",[],[],[],0,false,31.54,Exclusive transitional system engine
3e8c9a71-3b62-4d8a-978a-e2c3eb7e2ece,WP0CA2A88AS722087,"[{""userId"":""Reube"",""passengers"":2},{""userId"":""Alexis"",""passengers"":1},{""userId"":""Evonne"",""passengers"":2}]",931653ae-2e6f-4b29-ac08-3454083ccf72,52.1012559,21.053265,-15.6835726,-72.2704277,1567215139,1567290739,"[{""endPlace"":{""latitude"":5.0605779,""longitude"":-75.872356},""reward"":""68.24"",""suggestedBy"":""Phyllis""},{""endPlace"":{""latitude"":7.516342,""longitude"":123.345085},""reward"":""45.63"",""suggestedBy"":""Maurits""}]",77.11,1,157.37,164.24,105.86,"[{""coordinate"":{""latitude"":36.1964847,""longitude"":-95.8459341},""moment"":1568782425,""user"":null}]",[],[],[],0,false,59.14,Public-key object-oriented framework
9f8d8c75-b7e8-4b44-94b2-153319ea505a,2C3CCADG4DH012191,"[{""userId"":""Zilvia"",""passengers"":1}]",a7968e1e-dbc5-4842-ac3f-222f3a051a18,55.604205,40.6113806,-14.34823,-72.121559,1565088039,1565167239,[],182.1,1,142.42,162.54,91.75,"[{""coordinate"":{""latitude"":30.184907,""longitude"":121.227926},""moment"":1566653154,""user"":null},{""coordinate"":{""latitude"":44.7891553,""longitude"":38.8019542},""moment"":1566653158,""user"":null},{""coordinate"":{""latitude"":40.5470957,""longitude"":-8.7012507},""moment"":1566653132,""user"":null},{""coordinate"":{""latitude"":-6.6870824,""longitude"":106.8089885},""moment"":1566653136,""user"":null},{""coordinate"":{""latitude"":-21.560374,""longitude"":-42.6684924},""moment"":1566653132,""user"":null}]",[],[],[],1,true,103.68,Grass-roots empowering benchmark
e566aacb-c808-4c9e-9340-12487c1c735d,YV4952CY9C1088774,"[{""userId"":""Jolie"",""passengers"":2},{""userId"":""Bailie"",""passengers"":1}]",0771985a-1d90-42e5-a06e-c28288df8829,-11.2166885,33.1604555,53.2888321,-6.7515223,1547064420,1547147220,"[{""endPlace"":{""latitude"":53.7832102,""longitude"":-1.7937455},""reward"":""45.53"",""suggestedBy"":""Maure""},{""endPlace"":{""latitude"":-6.8229172,""longitude"":111.3545546},""reward"":""80.88"",""suggestedBy"":""Jeramey""},{""endPlace"":{""latitude"":50.9060529,""longitude"":15.3368765},""reward"":""67.79"",""suggestedBy"":""Kellia""},{""endPlace"":{""latitude"":""-6.9001"",""longitude"":""113.5144""},""reward"":""53.88"",""suggestedBy"":""Shalna""},{""endPlace"":{""latitude"":40.7163491,""longitude"":19.7502384},""reward"":""24.09"",""suggestedBy"":""Stesha""}]",57.91,1,89.25,195.27,107.47,"[{""coordinate"":{""latitude"":30.9578398,""longitude"":107.8655766},""moment"":1548611508,""user"":null},{""coordinate"":{""latitude"":8.5802612,""longitude"":-60.9983817},""moment"":1548611498,""user"":null},{""coordinate"":{""latitude"":14.2559497,""longitude"":101.0315823},""moment"":1548611503,""user"":null},{""coordinate"":{""latitude"":15.6562837,""longitude"":-91.7638749},""moment"":1548611546,""user"":null},{""coordinate"":{""latitude"":45.90453,""longitude"":127.460685},""moment"":1548611485,""user"":null}]",[],[],[],3,true,17.79,Grass-roots upward-trending pricing structure
542a1c96-e892-4d67-911b-42a85a49dd24,WBAHN83598D670139,"[{""userId"":""Holly-anne"",""passengers"":1},{""userId"":""Trudie"",""passengers"":1},{""userId"":""Jan"",""passengers"":1}]",5cea725b-a349-485e-b006-e63a64c37738,55.9576019,36.2249059,43.446712,45.7756846,1565095773,1565160573,"[{""endPlace"":{""latitude"":-23.9115866,""longitude"":-56.6990927},""reward"":""75.61"",""suggestedBy"":""Alberta""},{""endPlace"":{""latitude"":""43.10528"",""longitude"":""46.19045""},""reward"":""88.12"",""suggestedBy"":""Norris""},{""endPlace"":{""latitude"":-17.566223,""longitude"":-63.2238376},""reward"":""10.89"",""suggestedBy"":""Arleta""}]",167.27,3,0,0,0,"[{""coordinate"":{""latitude"":8.47834,""longitude"":125.743983},""moment"":1566660909,""user"":null},{""coordinate"":{""latitude"":13.8092603,""longitude"":-10.8345647},""moment"":1566660873,""user"":null},{""coordinate"":{""latitude"":52.3927372,""longitude"":9.8476686},""moment"":1566660907,""user"":null}]",[],[],"[{""coordinate"":{""latitude"":15.4659235,""longitude"":120.6847286},""moment"":1565236173,""state"":0,""user"":""Tristam""},{""coordinate"":{""latitude"":-28.8676839,""longitude"":31.9160211},""moment"":1565178573,""state"":0,""user"":""Nero""},{""coordinate"":{""latitude"":51.3879616,""longitude"":34.9737843},""moment"":1565228973,""state"":0,""user"":""Garnette""}]",3,true,55.22,Upgradable static system engine
f52ab492-fe9e-407c-9627-759a0a356bf5,WBA5M4C59FD718556,"[{""userId"":""Samaria"",""passengers"":2},{""userId"":""Lidia"",""passengers"":1},{""userId"":""Ellwood"",""passengers"":1},{""userId"":""Fanchon"",""passengers"":1}]",6ab9b28e-0b4f-4fe8-affd-144c528bb94a,-27.780531,-54.2362302,38.4391281,23.8850944,1564875139,1564921939,"[{""endPlace"":{""latitude"":51.3842543,""longitude"":58.9999439},""reward"":""11.82"",""suggestedBy"":""Rose""},{""endPlace"":{""latitude"":23.106401,""longitude"":113.459749},""reward"":""91.07"",""suggestedBy"":""Xylia""},{""endPlace"":{""latitude"":17.4458367,""longitude"":121.5250628},""reward"":""10.05"",""suggestedBy"":""Lynelle""},{""endPlace"":{""latitude"":58.5944316,""longitude"":49.6634858},""reward"":""3.36"",""suggestedBy"":""Percy""}]",26.66,3,0,0,0,"[{""coordinate"":{""latitude"":14.5806413,""longitude"":121.0036417},""moment"":1566440026,""user"":null},{""coordinate"":{""latitude"":6.3702928,""longitude"":2.3912362},""moment"":1566440036,""user"":null},{""coordinate"":{""latitude"":6.6875376,""longitude"":124.6769673},""moment"":1566440020,""user"":null},{""coordinate"":{""latitude"":41.139883,""longitude"":22.5397872},""moment"":1566440021,""user"":null}]",[],[],"[{""coordinate"":{""latitude"":54.5940619,""longitude"":-5.9308088},""moment"":1564950739,""state"":1,""user"":""Keith""},{""coordinate"":{""latitude"":-3.4763823,""longitude"":-80.2225448},""moment"":1564972339,""state"":0,""user"":""Leon""},{""coordinate"":{""latitude"":23.369136,""longitude"":102.214609},""moment"":1564961539,""state"":0,""user"":""Skipton""},{""coordinate"":{""latitude"":37.510549,""longitude"":118.325556},""moment"":1564990339,""state"":1,""user"":""Layne""}]",2,true,94.5,Exclusive grid-enabled core
256fe515-7480-4782-b5a8-140e6d4bd114,2G4GT5GR4C9106089,"[{""userId"":""Isidore"",""passengers"":2},{""userId"":""Verena"",""passengers"":1}]",56ea2eb1-8ac1-4170-b6be-6d74eacc7857,43.273732,25.9799453,5.9052,120.9569,1573754134,1573833334,"[{""endPlace"":{""latitude"":22.879493,""longitude"":116.061522},""reward"":""82.57"",""suggestedBy"":""Em""},{""endPlace"":{""latitude"":31.031618,""longitude"":113.698728},""reward"":""37.3"",""suggestedBy"":""Anderea""},{""endPlace"":{""latitude"":27.7303815,""longitude"":112.0069982},""reward"":""38.0"",""suggestedBy"":""Reina""}]",13.03,2,0,169.06,0,"[{""coordinate"":{""latitude"":-20.5923566,""longitude"":-45.4874873},""moment"":1575327903,""user"":null}]",[],[],[],0,false,168.95,Horizontal zero defect strategy
f7d83920-938e-4258-ae7d-a0fca4a5d9af,3VW1K7AJ3DM027790,"[{""userId"":""Marijn"",""passengers"":1},{""userId"":""Gilly"",""passengers"":2}]",153457e6-d299-4c63-be07-3a09f146d859,50.4273892,124.1226608,15.6540915,121.0410861,1573362020,1573362020,"[{""endPlace"":{""latitude"":51.0610829,""longitude"":16.611189},""reward"":""64.95"",""suggestedBy"":""Wes""}]",62.67,2,0,142.32,0,"[{""coordinate"":{""latitude"":22.919228,""longitude"":115.652151},""moment"":1574935382,""user"":null},{""coordinate"":{""latitude"":35.303704,""longitude"":113.926763},""moment"":1574935382,""user"":null},{""coordinate"":{""latitude"":13.5215952,""longitude"":102.1714454},""moment"":1574935382,""user"":null},{""coordinate"":{""latitude"":24.751346,""longitude"":110.451368},""moment"":1574935382,""user"":null},{""coordinate"":{""latitude"":-6.8739016,""longitude"":-35.4562795},""moment"":1574935382,""user"":null}]",[],[],[],3,false,51.17,Operative client-driven encryption
12855f39-a105-456d-8af6-b2246e6bc99d,YV4952CY9E1124384,"[{""userId"":""Glenna"",""passengers"":1},{""userId"":""Kaleena"",""passengers"":2},{""userId"":""Kliment"",""passengers"":1},{""userId"":""Gale"",""passengers"":2}]",2ceaeaa9-84ff-496c-9175-d8c34a9eae27,42.0876245,-8.2745719,23.5958633,120.2858846,1570042692,1570049892,"[{""endPlace"":{""latitude"":-4.4375425,""longitude"":102.9090191},""reward"":""44.07"",""suggestedBy"":""Kitti""},{""endPlace"":{""latitude"":37.1702603,""longitude"":49.4017092},""reward"":""35.82"",""suggestedBy"":""Faber""}]",27.57,1,167.64,100.87,92.73,"[{""coordinate"":{""latitude"":42.8518656,""longitude"":-8.5638609},""moment"":1571612740,""user"":null},{""coordinate"":{""latitude"":-6.6780425,""longitude"":106.9172768},""moment"":1571612738,""user"":null},{""coordinate"":{""latitude"":39.2393667,""longitude"":-8.9485146},""moment"":1571612739,""user"":null},{""coordinate"":{""latitude"":-6.8595223,""longitude"":111.4886997},""moment"":1571612737,""user"":null},{""coordinate"":{""latitude"":38.579965,""longitude"":-28.618829},""moment"":1571612740,""user"":null}]",[],[],[],1,false,76.38,Reverse-engineered asymmetric methodology
4c8edeef-0280-444e-940f-20147c826b4b,JTDKN3DP3D3666292,"[{""userId"":""Nettle"",""passengers"":2},{""userId"":""Lexine"",""passengers"":1}]",58655ed1-3538-41e9-b057-0937e9a2ed63,50.4244054,14.3899392,52.5077777,5.4757709,1548344196,1548419796,[],48.16,4,0,0,0,"[{""coordinate"":{""latitude"":45.8309803,""longitude"":94.80205},""moment"":1549892595,""user"":null},{""coordinate"":{""latitude"":-26.4355066,""longitude"":-49.2452364},""moment"":1549892557,""user"":null},{""coordinate"":{""latitude"":13.6867437,""longitude"":123.1989968},""moment"":1549892573,""user"":null},{""coordinate"":{""latitude"":50.0093858,""longitude"":16.2650464},""moment"":1549892555,""user"":null},{""coordinate"":{""latitude"":10.133099,""longitude"":125.182333},""moment"":1549892546,""user"":null}]",[],[],[],2,true,170.64,Open-architected systematic throughput
76d0e954-1a5f-419a-8e8e-032273b9d6e0,SALVP1BG9FH281428,"[{""userId"":""Konstantin"",""passengers"":1}]",a436d479-b8d4-4312-8a88-62f75d1cd6c5,57.8552975,24.3530817,-34.6089515,-58.4464356,1558424831,1558457231,"[{""endPlace"":{""latitude"":8.235581,""longitude"":123.8545713},""reward"":""53.03"",""suggestedBy"":""Bunny""},{""endPlace"":{""latitude"":10.890811,""longitude"":124.457075},""reward"":""29.27"",""suggestedBy"":""Ilario""},{""endPlace"":{""latitude"":-31.3266229,""longitude"":-64.2603216},""reward"":""51.21"",""suggestedBy"":""Fransisco""},{""endPlace"":{""latitude"":14.0654264,""longitude"":100.6473542},""reward"":""13.85"",""suggestedBy"":""Giralda""}]",105.93,2,0,87.67,0,"[{""coordinate"":{""latitude"":55.823907,""longitude"":37.518127},""moment"":1559983264,""user"":null},{""coordinate"":{""latitude"":34.746611,""longitude"":113.625328},""moment"":1559983256,""user"":null},{""coordinate"":{""latitude"":38.05106,""longitude"":114.463347},""moment"":1559983276,""user"":null},{""coordinate"":{""latitude"":48.689836,""longitude"":6.17445},""moment"":1559983257,""user"":null},{""coordinate"":{""latitude"":52.3716937,""longitude"":4.8925949},""moment"":1559983268,""user"":null}]",[],[],[],1,false,30.98,Face to face eco-centric ability
ce9999dc-412b-4a31-9e7d-068f7a008308,2G4GU5EV6C9769158,"[{""userId"":""Liza"",""passengers"":1},{""userId"":""Elwin"",""passengers"":2}]",b3a32f73-4eab-4549-ab7f-46299d5013a6,33.612843,113.667436,26.4649188,-80.1226012,1566617583,1566664383,"[{""endPlace"":{""latitude"":-7.7913526,""longitude"":111.9343636},""reward"":""87.7"",""suggestedBy"":""Bartram""}]",46.85,2,0,194.46,0,"[{""coordinate"":{""latitude"":38.416663,""longitude"":112.734174},""moment"":1568184204,""user"":null},{""coordinate"":{""latitude"":63.1708738,""longitude"":32.3462495},""moment"":1568184204,""user"":null},{""coordinate"":{""latitude"":-24.2313531,""longitude"":-64.8375639},""moment"":1568184239,""user"":null}]",[],[],[],1,false,193.82,Future-proofed 5th generation collaboration
fa434509-f834-4a27-9bce-4400ba37cba8,WBANF33546C249421,"[{""userId"":""Mac"",""passengers"":2},{""userId"":""Jerrold"",""passengers"":1},{""userId"":""Bernadette"",""passengers"":1}]",6aa9b478-f39a-499d-91c9-bbac63639267,8.27533,-73.868176,-11.268661,-37.43854,1552023315,1552023315,"[{""endPlace"":{""latitude"":45.1454765,""longitude"":17.9937204},""reward"":""30.54"",""suggestedBy"":""Gary""},{""endPlace"":{""latitude"":-22.9524249,""longitude"":-47.3139886},""reward"":""54.61"",""suggestedBy"":""Ramon""}]",99.38,3,0,0,0,"[{""coordinate"":{""latitude"":29.93442,""longitude"":114.842366},""moment"":1553575338,""user"":null},{""coordinate"":{""latitude"":""-8.2916"",""longitude"":""122.9193""},""moment"":1553575338,""user"":null}]",[],[],"[{""coordinate"":{""latitude"":48.0414975,""longitude"":25.6513963},""moment"":1552030515,""state"":1,""user"":""Gloria""},{""coordinate"":{""latitude"":12.2200003,""longitude"":123.4869995},""moment"":1552073715,""state"":1,""user"":""Edlin""},{""coordinate"":{""latitude"":16.1779407,""longitude"":119.8572781},""moment"":1552030515,""state"":1,""user"":""Amalea""},{""coordinate"":{""latitude"":-29.7724887,""longitude"":31.0575438},""moment"":1552062915,""state"":1,""user"":""Herby""}]",2,true,51.67,Enterprise-wide clear-thinking toolset
971293f8-4029-4d23-b081-b726edb1a174,2V4RW3DG0BR925441,"[{""userId"":""Vince"",""passengers"":2},{""userId"":""Norris"",""passengers"":1}]",bdceddcd-44db-40aa-bcab-786af61fac59,3.0100681,101.5326734,44.3204868,40.6203439,1559479079,1559533079,"[{""endPlace"":{""latitude"":1.4862816,""longitude"":124.8381456},""reward"":""46.4"",""suggestedBy"":""Aubrie""},{""endPlace"":{""latitude"":44.2120433,""longitude"":15.4790862},""reward"":""7.8"",""suggestedBy"":""Kissie""}]",108.99,1,189.15,99.55,170.4,"[{""coordinate"":{""latitude"":-12.9018025,""longitude"":15.2458111},""moment"":1561038560,""user"":null},{""coordinate"":{""latitude"":-7.2457269,""longitude"":112.3738772},""moment"":1561038591,""user"":null},{""coordinate"":{""latitude"":14.9817467,""longitude"":-87.8893383},""moment"":1561038597,""user"":null},{""coordinate"":{""latitude"":""-7.051"",""longitude"":""112.4232""},""moment"":1561038575,""user"":null},{""coordinate"":{""latitude"":28.6846153,""longitude"":115.8922746},""moment"":1561038606,""user"":null}]",[],[],[],3,false,135.42,User-centric transitional open system
5fdc5c46-5947-47df-953d-dd34cd542080,1FTWW3CY9AE211615,"[{""userId"":""Zebulon"",""passengers"":2},{""userId"":""Gloria"",""passengers"":2},{""userId"":""Fairfax"",""passengers"":1},{""userId"":""Kimmy"",""passengers"":1}]",3ebf50f7-0d6c-4e55-b13b-cd980dc93bf3,6.658614,-72.733351,23.725445,116.209841,1563058899,1563112899,"[{""endPlace"":{""latitude"":48.8312275,""longitude"":16.0250895},""reward"":""57.54"",""suggestedBy"":""Oswald""},{""endPlace"":{""latitude"":-4.203165,""longitude"":-69.935907},""reward"":""58.89"",""suggestedBy"":""Rose""},{""endPlace"":{""latitude"":6.30435,""longitude"":-70.202659},""reward"":""42.15"",""suggestedBy"":""Wes""},{""endPlace"":{""latitude"":29.6464527,""longitude"":-95.4935119},""reward"":""49.07"",""suggestedBy"":""Phillipp""}]",144.42,4,0,0,0,"[{""coordinate"":{""latitude"":47.1601577,""longitude"":40.224989},""moment"":1564621991,""user"":null},{""coordinate"":{""latitude"":""35.41"",""longitude"":""127.38583""},""moment"":1564622000,""user"":null},{""coordinate"":{""latitude"":32.7634169,""longitude"":-117.1230937},""moment"":1564622001,""user"":null}]",[],[],[],1,true,80.16,Fundamental next generation parallelism
5b17b2c8-1789-4f83-8e37-98cdb61e632b,5TDBM5G17CS353152,"[{""userId"":""Amargo"",""passengers"":1}]",ddd80695-bbb0-4afb-95f8-3239c46995af,50.1681931,14.0545902,47.7277191,96.8461337,1558435819,1558439419,"[{""endPlace"":{""latitude"":53.0175632,""longitude"":32.3912619},""reward"":""58.9"",""suggestedBy"":""Glenna""},{""endPlace"":{""latitude"":-3.0040574,""longitude"":31.9274003},""reward"":""43.56"",""suggestedBy"":""Keven""},{""endPlace"":{""latitude"":59.6740144,""longitude"":16.7259208},""reward"":""60.55"",""suggestedBy"":""Yelena""},{""endPlace"":{""latitude"":32.53292,""longitude"":110.983684},""reward"":""40.61"",""suggestedBy"":""Nappie""}]",37.4,3,0,0,0,"[{""coordinate"":{""latitude"":35.490701,""longitude"":112.851831},""moment"":1559994255,""user"":null},{""coordinate"":{""latitude"":18.9494246,""longitude"":72.8305922},""moment"":1559994258,""user"":null},{""coordinate"":{""latitude"":38.7226348,""longitude"":-9.0038291},""moment"":1559994258,""user"":null},{""coordinate"":{""latitude"":52.7402052,""longitude"":20.9439427},""moment"":1559994256,""user"":null},{""coordinate"":{""latitude"":48.9309635,""longitude"":17.3505089},""moment"":1559994256,""user"":null}]",[],[],"[{""coordinate"":{""latitude"":49.7663957,""longitude"":5.8875346},""moment"":1558493419,""state"":1,""user"":""Rosalind""}]",2,true,46.47,Open-source tangible array
72c339f7-6874-40e9-882d-546d0d60fb66,WAUXL68E24A563525,"[{""userId"":""Phylys"",""passengers"":1}]",07d8b2ce-ab47-4be5-a701-cc55c962f961,46.4270739,16.5473979,45.4032761,-73.9503607,1571632667,1571654267,"[{""endPlace"":{""latitude"":57.7516519,""longitude"":12.898467},""reward"":""68.93"",""suggestedBy"":""Heinrick""},{""endPlace"":{""latitude"":23.021478,""longitude"":113.121435},""reward"":""69.31"",""suggestedBy"":""Davida""},{""endPlace"":{""latitude"":50.119593,""longitude"":12.3484445},""reward"":""96.5"",""suggestedBy"":""Arielle""}]",35.83,4,0,0,0,"[{""coordinate"":{""latitude"":42.3521585,""longitude"":44.6875131},""moment"":1573204303,""user"":null}]",[],[],[],1,false,8.73,Organic encompassing application
fd424474-3ae9-4f30-bae7-86588b4a2cf2,2G4WD552671395379,"[{""userId"":""Bernhard"",""passengers"":1}]",453e2afe-d201-418a-8980-e349b444c9e3,42.2984455,47.4196463,40.020575,116.291322,1551898768,1551949168,"[{""endPlace"":{""latitude"":49.6819305,""longitude"":18.3673216},""reward"":""46.74"",""suggestedBy"":""Elsinore""},{""endPlace"":{""latitude"":29.18076,""longitude"":108.212245},""reward"":""94.5"",""suggestedBy"":""Kelci""},{""endPlace"":{""latitude"":28.650072,""longitude"":121.261886},""reward"":""93.43"",""suggestedBy"":""Elwira""},{""endPlace"":{""latitude"":10.6227552,""longitude"":1.2650349},""reward"":""62.63"",""suggestedBy"":""Dwight""},{""endPlace"":{""latitude"":3.1377116,""longitude"":-76.5929658},""reward"":""48.81"",""suggestedBy"":""Nerissa""}]",64.24,2,0,134.63,0,"[{""coordinate"":{""latitude"":52.0379571,""longitude"":43.2923971},""moment"":1553450709,""user"":null},{""coordinate"":{""latitude"":-20.1494006,""longitude"":57.6864138},""moment"":1553450697,""user"":null},{""coordinate"":{""latitude"":""59.49639"",""longitude"":""34.67222""},""moment"":1553450685,""user"":null}]",[],[],[],3,false,129.13,Persevering actuating forecast
32ce7e9b-1180-4557-bae3-0c94618f3561,WAUWFAFR0EA624996,"[{""userId"":""Elfreda"",""passengers"":1},{""userId"":""Emelyne"",""passengers"":2},{""userId"":""Becka"",""passengers"":2},{""userId"":""Allayne"",""passengers"":2},{""userId"":""Waldon"",""passengers"":2}]",21fee0c4-d105-4512-807f-c7364fc4cfe2,-12.1432701,17.281417,53.3656498,34.1098425,1544544996,1544555796,"[{""endPlace"":{""latitude"":41.2529921,""longitude"":-7.9536382},""reward"":""87.08"",""suggestedBy"":""Ira""}]",157.96,2,0,176.7,0,"[{""coordinate"":{""latitude"":44.6962724,""longitude"":39.8024873},""moment"":1546089544,""user"":null},{""coordinate"":{""latitude"":53.4562426,""longitude"":-6.2071246},""moment"":1546089544,""user"":null},{""coordinate"":{""latitude"":31.750277,""longitude"":119.574986},""moment"":1546089545,""user"":null}]",[],[],[],2,true,147.59,Robust composite internet solution
9efdb2c5-8068-4de5-bf1a-8d395cf62da8,WA1CGBFE7ED568117,"[{""userId"":""Jennica"",""passengers"":2},{""userId"":""Tybie"",""passengers"":1}]",37617463-9aa3-46d6-9ac9-0fa13b2a6930,37.6883607,22.7120308,46.085536,127.403337,1573257650,1573318850,"[{""endPlace"":{""latitude"":49.7762204,""longitude"":22.6525426},""reward"":""51.42"",""suggestedBy"":""Cammy""},{""endPlace"":{""latitude"":25.49872,""longitude"":119.790168},""reward"":""44.03"",""suggestedBy"":""Leslie""}]",94.31,1,152.3,75.37,185.61,"[{""coordinate"":{""latitude"":-28.5349691,""longitude"":-63.8241184},""moment"":1574830910,""user"":null},{""coordinate"":{""latitude"":38.430793,""longitude"":100.812859},""moment"":1574830930,""user"":null},{""coordinate"":{""latitude"":22.560473,""longitude"":113.111612},""moment"":1574830934,""user"":null}]",[],[],[],2,true,145.41,Reduced client-driven process improvement
fa267683-6420-4ef4-a22e-a9d40b122bfe,1GYS4BEF2CR962722,"[{""userId"":""Heinrick"",""passengers"":1},{""userId"":""Micheil"",""passengers"":1},{""userId"":""Felipa"",""passengers"":1},{""userId"":""Elsey"",""passengers"":2},{""userId"":""Sibby"",""passengers"":1}]",62c09470-6f30-4e59-8556-cc7a5c3d1507,38.889471,-77.0578855,41.5024723,-8.3487249,1567142305,1567142305,"[{""endPlace"":{""latitude"":24.160878,""longitude"":113.433561},""reward"":""70.3"",""suggestedBy"":""Leslie""},{""endPlace"":{""latitude"":""40.88472"",""longitude"":""20.09944""},""reward"":""50.49"",""suggestedBy"":""Gisele""}]",82.02,0,173.1,29.91,94.22,[],[],[],[],3,true,84.64,Exclusive global help-desk
cc647916-f23c-4b6d-a2e0-fbf6c6909979,1G6AV5S85F0265403,"[{""userId"":""Trisha"",""passengers"":1},{""userId"":""Filberte"",""passengers"":1},{""userId"":""Danya"",""passengers"":1}]",c717bdfe-1da3-4e28-950b-83c0f13a5a72,9.9298167,-73.9590333,45.6542789,-74.3481941,1550643433,1550675833,"[{""endPlace"":{""latitude"":""-7.3251"",""longitude"":""108.0264""},""reward"":""55.49"",""suggestedBy"":""Westbrooke""}]",111.96,1,136.33,50.97,193.55,"[{""coordinate"":{""latitude"":42.4609263,""longitude"":21.7662019},""moment"":1552194079,""user"":null}]",[],[],[],0,true,105.59,Programmable exuding local area network
c8f499f8-107c-42f6-a699-72d6487eb3d6,1GKS1HE06DR095022,"[{""userId"":""Gallagher"",""passengers"":1}]",b1ee9f12-666b-412d-b683-97acce4fb7bc,50.4868505,17.5957117,-3.0500015,102.8169757,1556410758,1556475558,"[{""endPlace"":{""latitude"":11.7907511,""longitude"":102.8773712},""reward"":""98.45"",""suggestedBy"":""Gilly""},{""endPlace"":{""latitude"":6.1898099,""longitude"":-73.57585},""reward"":""73.44"",""suggestedBy"":""Trace""}]",198.73,0,44.17,197.01,166.56,[],[],[],[],0,false,17.55,Secured intermediate frame
6cb656cc-30c0-4e29-b2e4-0313bf2c33f3,1FTEW1CF8FF564900,"[{""userId"":""Delmer"",""passengers"":1},{""userId"":""Teodoor"",""passengers"":1},{""userId"":""Shannon"",""passengers"":1}]",d9ec1056-4044-4631-adfd-c671e5a97cb6,11.1228862,122.5402486,30.898495,118.891482,1561991786,1562002586,"[{""endPlace"":{""latitude"":45.4863306,""longitude"":-122.8020059},""reward"":""12.07"",""suggestedBy"":""Gary""},{""endPlace"":{""latitude"":-6.8586226,""longitude"":111.642224},""reward"":""30.81"",""suggestedBy"":""Salim""},{""endPlace"":{""latitude"":-22.7064041,""longitude"":-46.7694191},""reward"":""66.34"",""suggestedBy"":""Crissie""}]",153.54,3,0,0,0,"[{""coordinate"":{""latitude"":""-6.8602"",""longitude"":""115.2711""},""moment"":1563553780,""user"":null}]",[],[],"[{""coordinate"":{""latitude"":24.705643,""longitude"":118.43196},""moment"":1562024186,""state"":0,""user"":""Othelia""}]",3,true,172.34,Diverse full-range system engine
01dbb9ac-df49-4af6-aac0-14392168689c,WAUAH78E98A490317,"[{""userId"":""Ettore"",""passengers"":1},{""userId"":""Bird"",""passengers"":1},{""userId"":""Aurora"",""passengers"":1}]",1bb56f2f-de10-456d-8fc8-973d51076b44,41.549665,-7.3871483,58.4603072,8.7649767,1574008379,1574065979,"[{""endPlace"":{""latitude"":35.7285765,""longitude"":139.5388561},""reward"":""85.11"",""suggestedBy"":""Tilda""}]",38.38,0,110.11,10.27,47.35,[],[],[],[],3,false,40.71,Sharable encompassing secured line
94b6b32e-90f9-4384-a320-f46c584b4bc6,WAUAC48H45K531286,"[{""userId"":""Heath"",""passengers"":1},{""userId"":""Sibbie"",""passengers"":1},{""userId"":""Kattie"",""passengers"":2},{""userId"":""Currie"",""passengers"":2},{""userId"":""Aidan"",""passengers"":2}]",6b7662b8-2a81-4134-9a79-01a7702bb5f3,25.526986,112.615815,-6.1989828,106.5996595,1556891390,1556945390,"[{""endPlace"":{""latitude"":-7.0970638,""longitude"":107.5771444},""reward"":""8.05"",""suggestedBy"":""Matilda""},{""endPlace"":{""latitude"":""35.83339"",""longitude"":""102.6395""},""reward"":""30.05"",""suggestedBy"":""Loutitia""},{""endPlace"":{""latitude"":59.35,""longitude"":18.5},""reward"":""78.84"",""suggestedBy"":""Deva""}]",123.75,1,140.49,53.6,153.83,"[{""coordinate"":{""latitude"":32.627137,""longitude"":119.257096},""moment"":1558448302,""user"":null},{""coordinate"":{""latitude"":31.7053821,""longitude"":35.2024425},""moment"":1558448335,""user"":null},{""coordinate"":{""latitude"":-6.5816812,""longitude"":105.8818766},""moment"":1558448308,""user"":null},{""coordinate"":{""latitude"":44.8099561,""longitude"":20.380088},""moment"":1558448330,""user"":null}]",[],[],[],3,false,81.13,Vision-oriented background challenge
